,user_id,REGION,TENURE,MONTANT,FREQUENCE_RECH,REVENUE,ARPU_SEGMENT,FREQUENCE,DATA_VOLUME,ON_NET,ORANGE,TIGO,ZONE1,ZONE2,MRG,REGULARITY,TOP_PACK,FREQ_TOP_PACK,CHURN
1460331,ad9359a32181c0b879c7596e5e7c49a10f4b3833,DAKAR,I 18-21 month,500.0,1.0,500.0,167.0,2.0,88.0,,0.0,,,,NO,9,"Data:490F=1GB,7d",1.0,0
1523158,b4fef87226be9632e01faed3de71bfb310bfb95d,SAINT-LOUIS,K > 24 month,1500.0,2.0,1500.0,500.0,3.0,,24.0,48.0,0.0,,,NO,41,All-net 500F=2000F;5d,3.0,0
126893,0f2839598cca2e7b61b6d9f0881e71bb053bfdae,,K > 24 month,5600.0,11.0,6538.0,2179.0,15.0,,363.0,48.0,,,1.0,NO,31,MIXT: 390F=04HOn-net_400SMS_400 Mo;4h	,8.0,0
558290,4257ee2481d845e09f8d3d661d9949625802ec2e,DAKAR,K > 24 month,3000.0,6.0,3001.0,1000.0,9.0,,44.0,55.0,1.0,,,NO,37,All-net 500F=2000F;5d,5.0,0
114752,0db339901f359c1b7439ed049e17eb7ec04b696b,,K > 24 month,,,,,,,,,,,,NO,1,,,0
392425,2ea826b41a128d03732bde06cd323c3d48931b00,DAKAR,K > 24 month,10000.0,4.0,10000.0,3333.0,6.0,7270.0,210.0,200.0,24.0,1.0,,NO,59,MIXT: 200mnoff net _unl on net _5Go;30d,3.0,0
100424,0bfc065e0545ff4f9194f9ce21b4f71eb6bbe4e6,,J 21-24 month,2300.0,5.0,2493.0,831.0,9.0,1582.0,99.0,10.0,12.0,,,NO,44,Mixt 250F=Unlimited_call24H,2.0,0
104628,0c7d538b7ed1273547aefcba827c98c32579b494,THIES,K > 24 month,,,,,,801.0,2.0,,,,,NO,2,,,0
1692129,c9130792490107fdb2b60462c90ac4d7d366cf45,TAMBACOUNDA,K > 24 month,500.0,1.0,377.0,126.0,2.0,1.0,3.0,1.0,,,1.0,NO,2,,,0
293068,22eacaa1b06f301bb707ecd5323d767f78c4d706,DAKAR,K > 24 month,2200.0,9.0,2729.0,910.0,12.0,630.0,13.0,12.0,1.0,,2.0,NO,25,"Data:490F=1GB,7d",2.0,0
848375,64e2724db1767e4692e960abf13338453594d913,TAMBACOUNDA,K > 24 month,1000.0,2.0,1000.0,333.0,2.0,,31.0,27.0,,,,NO,9,All-net 500F=2000F;5d,2.0,0
1848943,dbbd164ed134d90b368e7c0c00bbd2050ae474b4,SAINT-LOUIS,K > 24 month,13000.0,26.0,13500.0,4500.0,27.0,,68.0,247.0,8.0,,,NO,53,All-net 500F=2000F;5d,27.0,0
434306,33a49a63e5322076ff085ac6ceb8742ff7bbf715,DAKAR,K > 24 month,,,,,,,2.0,,,,,NO,18,,,0
1240960,938d1ffa26091aedc50e36c8b940de7481af1287,,K > 24 month,,,,,,,0.0,,,,,NO,21,,,0
650211,4d466b4d29a93ada5937d8e707dbd6cba8c3b249,THIES,K > 24 month,13100.0,39.0,12154.0,4051.0,41.0,2246.0,4285.0,1072.0,44.0,,,NO,58,On net 200F=Unlimited _call24H,32.0,0
864425,66cf928bf3c749e72a6322507053f9a0b3235ba9,DAKAR,K > 24 month,2900.0,9.0,2759.0,920.0,11.0,222.0,7.0,38.0,,,,NO,34,"Data: 200 F=100MB,24H",2.0,0
193185,1708a1e6ced70c8f37ecbca594009edf5f520618,,K > 24 month,2500.0,7.0,2501.0,834.0,13.0,5.0,24.0,0.0,0.0,13.0,,NO,29,"On-net 500=4000,10d",1.0,0
208908,18e4f540da51998805ff34498ab21fef70f88a5e,DIOURBEL,K > 24 month,8800.0,40.0,9200.0,3067.0,43.0,,5394.0,90.0,159.0,,,NO,62,On net 200F=Unlimited _call24H,41.0,0
707476,5411526c0fc297e81fadb5c5b7d0e897ce4331fc,KAFFRINE,K > 24 month,3000.0,3.0,3000.0,1000.0,3.0,,154.0,,,,,NO,61,On-net 1000F=10MilF;10d,3.0,0
269795,20251380e7baa38739d20fc37b7c1719799df476,,K > 24 month,1000.0,2.0,999.0,333.0,4.0,,20.0,1.0,,,,NO,12,MIXT:500F= 2500F on net _2500F off net;2d,1.0,0
975072,73fea03669c3e2b6ca20a997ab8ca80128f49546,KAOLACK,K > 24 month,1000.0,2.0,1000.0,333.0,2.0,,129.0,8.0,1.0,,,NO,11,On-net 500F_FNF;3d,2.0,0
1510157,b3774527ff1358c65cee25f563d8e4626513b1b7,THIES,K > 24 month,12900.0,27.0,13400.0,4467.0,31.0,0.0,443.0,153.0,45.0,1.0,,NO,60,All-net 500F=2000F;5d,19.0,0
1960599,e9065561643840e10c385009ed92901cd87f3047,,K > 24 month,500.0,1.0,240.0,80.0,1.0,0.0,21.0,19.0,,,,NO,15,On net 200F=Unlimited _call24H,1.0,0
359333,2abe11553db129c50055f1065e35cf286930fbdf,DAKAR,K > 24 month,7500.0,16.0,7540.0,2513.0,21.0,53.0,122.0,154.0,10.0,,,NO,49,All-net 500F=2000F;5d,9.0,0
2131566,fd50aa345c15d5088ff071a6adb6062d93de7c49,ZIGUINCHOR,K > 24 month,1000.0,5.0,1000.0,333.0,5.0,288.0,,,,,,NO,10,,,0
1841944,dae8b04fb055e28832ff272146d55573176cf1a5,,K > 24 month,,,,,,1024.0,,,,,,NO,2,,,0
771721,5bc0b78bdaadacb9f94f4017c28057e8f78c9202,DAKAR,K > 24 month,34050.0,35.0,36031.0,12010.0,39.0,18912.0,,8.0,4.0,,83.0,NO,62,"Data:490F=1GB,7d",19.0,0
18348,0234795b26431fb55a57887886a0c22cb29c129c,LOUGA,K > 24 month,4000.0,8.0,4000.0,1333.0,8.0,0.0,102.0,108.0,,,,NO,30,All-net 500F=2000F;5d,7.0,0
114162,0da0b492ad6c322765910bf74d735dc33863602a,,K > 24 month,,,,,,,,,,,,NO,1,,,1
906569,6bd5d4605cf6bcf18609a7ea1d03e4ffeda6797b,,K > 24 month,,,,,,0.0,,,,,,NO,1,,,1
1394713,a5d120ac743f065454a9eca0f5fd5ee7ee54d0ac,,K > 24 month,2300.0,5.0,2300.0,767.0,4.0,0.0,1.0,46.0,5.0,,,NO,8,All-net 500F=2000F;5d,4.0,1
1029744,7a75d70bf043d928bea6b34d9e7043b3b0c36e7c,DAKAR,K > 24 month,,,,,,0.0,1.0,,,,,NO,23,,,0
746826,58cd8fbe432270f1c7cd657a6877ecb80731b629,KAFFRINE,I 18-21 month,1000.0,2.0,505.0,168.0,2.0,,17.0,17.0,1.0,,,NO,19,All-net 500F=2000F;5d,1.0,0
1319859,9ce84fab627f335f0a1a8abfe4ce3dae925d4d08,LOUGA,K > 24 month,1200.0,3.0,1215.0,405.0,4.0,,3.0,29.0,,,,NO,58,All-net 500F=2000F;5d,2.0,0
162516,13602e8e3ca3cdf968442f18a77d1f640472f2f2,DAKAR,K > 24 month,6300.0,16.0,6288.0,2096.0,17.0,197.0,437.0,219.0,3.0,,,NO,46,Mixt 250F=Unlimited_call24H,10.0,0
1059704,7e03fedae08721914628debd414335cecffd4918,DAKAR,K > 24 month,14600.0,29.0,14600.0,4867.0,29.0,,228.0,440.0,14.0,,,NO,62,MIXT:500F= 2500F on net _2500F off net;2d,24.0,0
2043111,f2cefc2341a8b9c8ae684756f59d983993427585,,K > 24 month,1500.0,3.0,1536.0,512.0,5.0,2497.0,0.0,4.0,15.0,,0.0,NO,18,"Data:490F=1GB,7d",3.0,0
100000,0bef8fe7944231fd2934012574f817870f6d36e8,DAKAR,K > 24 month,,,,,,,,,,,,NO,18,,,0
802288,5f5fbc3d051f559a095a4631d4ff9759217651eb,KAOLACK,K > 24 month,200.0,1.0,200.0,67.0,1.0,0.0,55.0,,1.0,,,NO,3,On net 200F=Unlimited _call24H,1.0,0
858247,6613ca1d393f6ef4cd318a59a1fe59ede292d8cd,SAINT-LOUIS,K > 24 month,13000.0,26.0,13900.0,4633.0,29.0,,265.0,322.0,3.0,,,NO,61,All-net 500F=2000F;5d,24.0,0
9519,012614596ba1256db0b9322fdc9bb2fd046bf7f0,,I 18-21 month,5900.0,9.0,5700.0,1900.0,16.0,1023.0,1.0,54.0,0.0,,,NO,50,IVR Echat_Daily_50F,12.0,0
151340,120d8c8d84f4bcf2c962229bc5a25e3a7af2be99,DAKAR,K > 24 month,,,14.0,5.0,5.0,,0.0,0.0,,,,NO,3,,,0
1474625,af446d14ca959eb9de2b2d1b1b9367b98b762703,,K > 24 month,,,,,,,,,,,,NO,2,,,0
1234906,92d5d214a4fc7aef85569e954bed4e1d56466e1e,DAKAR,K > 24 month,3200.0,13.0,2990.0,997.0,13.0,2752.0,7.0,,,,,NO,19,"Data:200F=Unlimited,24H",12.0,0
1052532,7d2d8d05bd18968ac3b799fd1c5d11fb1ef0bfb7,DAKAR,K > 24 month,,,,,,,0.0,,,,,NO,3,,,0
420243,31fa37b5f121e2a72d09f32ef4d19112785d9f61,KAOLACK,K > 24 month,1550.0,6.0,1751.0,584.0,8.0,101.0,244.0,13.0,16.0,,,NO,41,On net 200F=Unlimited _call24H,4.0,0
65835,07e4b00c3d6b291e246f7fd6bd1e5550d2b1aec2,DAKAR,J 21-24 month,4500.0,9.0,4528.0,1509.0,12.0,9493.0,3.0,8.0,1.0,,0.0,NO,31,"Data:490F=1GB,7d",9.0,0
1609410,bf417153ef2c2ff8a8f2d54732b9aa60a0bdd911,,K > 24 month,6400.0,2.0,6236.0,2079.0,2.0,,134.0,134.0,40.0,0.0,,NO,18,MIXT: 200mnoff net _unl on net _5Go;30d,1.0,0
611834,48b6a74d0942ba7f71220e82ed0d766a2f8b10ab,,K > 24 month,1100.0,4.0,1092.0,364.0,6.0,186.0,,0.0,,,,NO,8,VAS(IVR_Radio_Daily),2.0,1
811935,6084524da9c72f46ac1ac6c8d20c1cd0df0d6f4f,DAKAR,K > 24 month,500.0,1.0,230.0,77.0,2.0,,,,2.0,,,NO,5,,,1
1209044,8fcbd966f60c810163f7f27b2e4b8f2313d7b761,,K > 24 month,5700.0,12.0,5900.0,1967.0,13.0,,157.0,113.0,14.0,,,NO,59,All-net 500F=2000F;5d,6.0,0
412732,311482216cf83d928f259b57e78dff1d34625ddd,DAKAR,K > 24 month,,,,,,,,,,,,NO,5,,,1
2083081,f78f21a314aa54f2e8c81592195e6ec358fd23ba,,I 18-21 month,,,,,,,,,,,,NO,1,,,0
8284,00fff2e6c940b2c4a8e4aa5bc22606da43077eda,SAINT-LOUIS,K > 24 month,,,,,,,,,,,,NO,3,,,0
1166847,8acc305c684ff55c446b335af4675985478fcc17,DAKAR,K > 24 month,9100.0,20.0,9001.0,3000.0,19.0,,391.0,52.0,,,,NO,61,All-net 500F=2000F;5d,9.0,0
2027730,f0ff60ffa3348331cfe208af920dcd5a665736b5,KAFFRINE,K > 24 month,2000.0,4.0,1997.0,666.0,3.0,,415.0,16.0,,,,NO,52,On-net 500F_FNF;3d,2.0,0
651725,4d74f106e38c7e19af3d190ad890d3b23d4a61a3,DAKAR,K > 24 month,4300.0,29.0,4900.0,1633.0,31.0,1532.0,548.0,,,1.0,,NO,53,"Data: 100 F=40MB,24H",24.0,0
2070940,f61a7ba846f5cebb4796e2d3fac2208e69febdf1,,I 18-21 month,,,,,,,,,,,,NO,3,,,1
807932,600ab0dc1d5ded8da5b4c4ef549e000355eef40e,DIOURBEL,K > 24 month,1000.0,1.0,990.0,330.0,1.0,2197.0,3.0,,,,,NO,21,"Data:1000F=2GB,30d",1.0,0
1292410,99a2dd0d8fa45d2ebe6e48c8c024ededa3287688,TAMBACOUNDA,I 18-21 month,8650.0,30.0,10550.0,3517.0,39.0,10921.0,5.0,0.0,,,0.0,NO,62,"Data: 200 F=100MB,24H",23.0,0
1684782,c836af24a3c7f1b06b3d63b8e72d5e353cafbeec,LOUGA,K > 24 month,500.0,1.0,500.0,167.0,2.0,0.0,237.0,3.0,,,,NO,29,On net 200F=Unlimited _call24H,2.0,0
322531,26689944e3ebf5dec6a0251d66ca64e5441fba5d,,K > 24 month,,,9.0,3.0,1.0,,,,,,,NO,4,,,0
1717859,cc1e978ca03f60fa232fe8139ec1fb9c23afe61b,,K > 24 month,,,,,,,,,,,,NO,18,,,0
1069707,7f339e6cec675aca6d4bf07bbefbe07c539f650c,LOUGA,K > 24 month,2000.0,4.0,2000.0,667.0,4.0,,70.0,18.0,9.0,,,NO,14,All-net 500F =2000F_AllNet_Unlimited,4.0,0
1375951,a394492b2f66d1d27eaefd7b2a4cf280e5a4a5c8,,K > 24 month,,,,,,,,,,,,NO,1,,,0
169531,1434a6793cc27fee166c2cb9bd8b87812e723b7d,SAINT-LOUIS,K > 24 month,1100.0,3.0,886.0,295.0,3.0,0.0,37.0,,,,,NO,34,On net 200F=Unlimited _call24H,1.0,0
512548,3cebff928d82086ccc60bb4e6fa33f1bb935c4f5,DAKAR,K > 24 month,,,,,,,,,,,,NO,6,,,0
1082963,80cb5a0f9834e0f8d0151547a65b35b925da58d9,KAOLACK,K > 24 month,700.0,2.0,704.0,235.0,3.0,,38.0,17.0,,,,NO,8,On net 200F=Unlimited _call24H,1.0,0
1958849,e8cfe7c4cbeebc9f8013cca2faaab73030a33957,,I 18-21 month,,,,,,,,,,,,NO,15,,,0
1839684,daa211207b7be985852b029f4637bafc8bdccfe9,,K > 24 month,,,,,,,,,,,,NO,16,,,0
18875,0244095d23948cfbc864d180d634d22505c0cf17,THIES,K > 24 month,1000.0,1.0,1000.0,333.0,1.0,956.0,18.0,25.0,,,,NO,32,"Data:1000F=5GB,7d",1.0,0
128654,0f5c6b3575591b42b01f4befd208c45f2ca0dc4e,,K > 24 month,4200.0,7.0,4041.0,1347.0,11.0,,13.0,44.0,3.0,,9.0,NO,28,All-net 500F=2000F;5d,2.0,0
1619716,c077a4903ad90a32a96762410c8107f12cb06a05,,K > 24 month,,,,,,,,,,,,NO,4,,,0
441180,347585d009db74b4654b787d820905b4744602a6,,K > 24 month,,,,,,758.0,27.0,,,,,NO,28,,,0
180154,1578301087db57352f9dba9d24dab6ef7e27e467,THIES,K > 24 month,21700.0,43.0,20315.0,6772.0,39.0,0.0,422.0,478.0,48.0,2.0,,NO,62,All-net 500F=2000F;5d,38.0,0
845946,6497e13057c8b4056902005baf944ba0554cf737,THIES,K > 24 month,2100.0,5.0,2099.0,700.0,7.0,2928.0,0.0,0.0,2.0,4.0,,NO,39,"Data: 200 F=100MB,24H",1.0,0
401101,2fafb3890f88a23ed612dd2de0aee60171defa56,,F 9-12 month,13700.0,47.0,13790.0,4597.0,52.0,10172.0,1781.0,26.0,19.0,,,NO,62,Mixt 250F=Unlimited_call24H,22.0,0
1029818,7a787b7ecf0900cbdf48322ebe34e4a0baabb6a6,DAKAR,K > 24 month,2900.0,9.0,2504.0,835.0,15.0,3127.0,1.0,,8.0,,,NO,41,"Data: 200 F=100MB,24H",6.0,0
1096605,826cdc2af2866fc33d512344f9b8063271710a54,THIES,K > 24 month,12050.0,31.0,13049.0,4350.0,36.0,2.0,541.0,136.0,140.0,4.0,1.0,NO,61,On net 200F=Unlimited _call24H,20.0,0
1824330,d8cb80420ca7fe704f02376f1aa0df9359f6c84e,LOUGA,K > 24 month,11000.0,21.0,10699.0,3566.0,22.0,5.0,327.0,48.0,65.0,,,NO,62,All-net 500F=2000F;5d,20.0,0
1183702,8cc7c3cf3120a87245a4219d141e959828b37993,DAKAR,K > 24 month,,,,,,0.0,7.0,,,,,NO,3,,,0
267012,1fd02cf30a1064cc9713f6bce1ad9da404684870,LOUGA,H 15-18 month,5000.0,1.0,1975.0,658.0,3.0,,5.0,16.0,,,,NO,6,,,0
1970940,ea405833c6e60f36247887906e5efdced442aaa1,,K > 24 month,1750.0,3.0,1740.0,580.0,5.0,30.0,19.0,1.0,,,0.0,NO,26,"Data: 100 F=40MB,24H",3.0,0
908287,6c0ac76ca9fe1af889558d11fd9a75e1fb9a0b86,LOUGA,K > 24 month,200.0,1.0,50.0,17.0,1.0,,5.0,,1.0,,,NO,6,,,1
1581454,bbef2cac41c59fbeea90d7309fc2c8b4602d8592,,K > 24 month,,,,,,0.0,,,,,,NO,7,,,1
356467,2a66201bff592cf9e4d504ce8fd8ea395e730099,,K > 24 month,,,,,,1.0,1.0,1.0,,,,NO,11,,,1
1076469,800308cc676bc7b8c21cc36a14bc786244d05eb1,,K > 24 month,,,,,,,,,,,,NO,2,,,1
1040265,7bb6465fd535df028205ef0c77e66f50a031c92f,,K > 24 month,,,,,,367.0,,,,,,NO,5,,,1
1810691,d72fcf3507e136a1543295269a387524bb3693e5,,K > 24 month,,,,,,797.0,0.0,,,,,NO,3,,,0
542531,407c8d4fd9ca6c4e5279b39b4a6d32d452573581,DAKAR,K > 24 month,16500.0,17.0,16501.0,5500.0,18.0,7620.0,92.0,106.0,3.0,19.0,99.0,NO,59,Internat: 1000F_Zone_1;24H		,9.0,0
1383142,a46cb783539552395b4d265ffb1d98fa06ba693b,DIOURBEL,K > 24 month,7500.0,8.0,6563.0,2188.0,10.0,13204.0,,1.0,34.0,,,NO,38,"Data:1000F=2GB,30d",6.0,0
1818802,d824480c7f3d5477c6a603e426a10a65d78f7932,,K > 24 month,,,,,,,,,,,,NO,13,,,0
857231,65f33a0746bde7566bd881e756c09f45bbcda2ce,DAKAR,K > 24 month,9500.0,17.0,11001.0,3667.0,24.0,12703.0,47.0,153.0,2.0,,,NO,60,All-net 500F=2000F;5d,13.0,0
1356410,a140d095d7d331e0451452ae58290ac723662942,,K > 24 month,,,,,,,,,,,,NO,5,,,1
1358792,a189e8102b7ddf63299cbb214e52bec6cd0d8184,DAKAR,K > 24 month,11500.0,22.0,11900.0,3967.0,24.0,,227.0,253.0,11.0,7.0,,NO,58,All-net 500F=2000F;5d,23.0,0
1309104,9ba0e2eec14402217e80c424523faab13e47e671,,K > 24 month,350.0,2.0,348.0,116.0,3.0,130.0,5.0,1.0,,,,NO,1,"Data: 200 F=100MB,24H",1.0,0
849593,6508b26efe479d9f7e7a0a1679f7ad54d46a8bec,DIOURBEL,K > 24 month,1500.0,2.0,1484.0,495.0,3.0,1390.0,48.0,5.0,7.0,,,NO,45,"Data:490F=1GB,7d",1.0,0
1897292,e17a5d7fe267124bc778ed84671179e7fd9f9b42,,K > 24 month,500.0,1.0,,,,,,,,,,NO,7,,,1
2074123,f67c7ed86db1b6c4afe694ee53e8ca81447dafdf,,K > 24 month,,,,,,,,,,,,NO,1,,,1
1256329,955ed5d2c4c253edf109ec2cc14e57f564e3c7ea,DAKAR,K > 24 month,6000.0,10.0,6500.0,2167.0,12.0,,,162.0,10.0,3.0,,NO,25,All-net 500F=2000F;5d,10.0,0
1331519,9e4d26cc5714accf6b870a974f59d57945550c5a,,K > 24 month,,,,,,,,,,,,NO,1,,,1
1904341,e250508ab9b8d3a0462583c5781174ff2d236545,LOUGA,K > 24 month,3000.0,7.0,3038.0,1013.0,14.0,672.0,344.0,35.0,0.0,,1.0,NO,62,On net 200F=Unlimited _call24H,7.0,0
845485,648a87041daa26ebe43b229bfe5f2d27cb1d3767,DIOURBEL,K > 24 month,1450.0,4.0,925.0,308.0,4.0,0.0,12.0,8.0,0.0,,,NO,9,All-net 500F=2000F;5d,1.0,0
645098,4ca9e1c08a6cdaada54d5dee26a62410c510abb8,,K > 24 month,3100.0,15.0,3211.0,1070.0,22.0,172.0,221.0,61.0,,,,NO,52,On net 200F=Unlimited _call24H,8.0,0
1031459,7aabfd7aa4e0cd17331c86f5874056018e521d19,,K > 24 month,,,,,,,,,,,,NO,1,,,0
471023,3801defee7e1f52a12b97c125ae8e3a95a083c79,THIES,K > 24 month,,,,,,0.0,,,,,,NO,16,,,0
123031,0eaf3349c0ea1f2760101593b1b3961c89f7ddf4,,K > 24 month,,,,,,,,,,,,NO,1,,,1
2077948,f6f2529dbfc7e19110a084e10ba38673d2b40382,THIES,K > 24 month,500.0,1.0,501.0,167.0,2.0,,2.0,2.0,,,,NO,7,,,0
1496638,b1de62b38edb7c5b41fdd843ab306954077e4379,,K > 24 month,12000.0,37.0,13000.0,4333.0,43.0,,4655.0,123.0,263.0,0.0,1.0,NO,60,Mixt 250F=Unlimited_call24H,39.0,0
395523,2f055f7fdaa18c1028eee25d42ffd2c4c22ee9fb,,K > 24 month,,,,,,0.0,,,,,,NO,2,,,1
460025,36af92a056bff8ba46742afb63a75813248fd60a,SAINT-LOUIS,K > 24 month,200.0,1.0,180.0,60.0,2.0,,2.0,,,,,NO,11,,,0
883381,6912ce42400eee7f5c7d424810553f44b9d021db,DAKAR,K > 24 month,,,,,,,,,,,,NO,23,,,0
473681,385129659502ced59470a93655923dfe992bd70d,LOUGA,K > 24 month,14600.0,23.0,15100.0,5033.0,24.0,,44.0,424.0,91.0,,,NO,39,All-net 600F= 3000F ;5d,20.0,0
382945,2d87e4de552df9f4eed878161ed545498aba1f74,DAKAR,K > 24 month,10800.0,24.0,11090.0,3697.0,29.0,0.0,6.0,177.0,22.0,0.0,,NO,53,All-net 500F=2000F;5d,17.0,0
474468,386a22327b89c0f7c64d664c44ebb8c214835124,,K > 24 month,,,,,,,,,,,,NO,1,,,1
1672958,c6cc643f91a85a82701d7b2a31c2c4c4472d430c,THIES,K > 24 month,2000.0,5.0,1937.0,646.0,5.0,,24.0,56.0,10.0,,,NO,43,All-net 500F=2000F;5d,3.0,0
1507120,b31c7fd7b704ae2964d9b908310a2abb5fd37cb5,THIES,K > 24 month,10000.0,18.0,10202.0,3401.0,24.0,491.0,303.0,33.0,138.0,,,NO,61,All-net 500F=2000F;5d,14.0,0
1170109,8b31394f7470c8b7693a051dd3920e244ef26d11,SAINT-LOUIS,K > 24 month,6000.0,21.0,6850.0,2283.0,25.0,105.0,1309.0,129.0,11.0,,,NO,59,Mixt 250F=Unlimited_call24H,17.0,0
1412360,a7e8ff38e480b7690dd174fa7cc7a53a78bc91a1,,K > 24 month,,,,,,,,,,,,NO,3,,,1
2130224,fd28deee40ba31be4f03ffcfb14c2fab5a5c8c41,DAKAR,K > 24 month,2000.0,2.0,1999.0,666.0,5.0,7677.0,0.0,0.0,,,,NO,34,"Data:1000F=2GB,30d",2.0,0
224316,1ab915b3eb700658881890869684aad0513a0a82,,K > 24 month,,,,,,,,,,,,NO,6,,,0
1761780,d162d2ba82b35d42346496f692323a891cfe05e5,,K > 24 month,,,,,,,,,,,,NO,1,,,1
171778,14760b387d1390104f47874b27e8c1b1a6364976,,K > 24 month,,,,,,14.0,7.0,,,,,NO,2,,,0
51040,062327cb61a4e15c0b756c27454e735705657b4b,TAMBACOUNDA,K > 24 month,6900.0,14.0,7899.0,2633.0,22.0,0.0,256.0,191.0,7.0,,,NO,57,VAS(IVR_Radio_Daily),11.0,0
1403846,a6e28f22eb8c67282a13634fa297a327aab162d3,,K > 24 month,,,,,,,,,,,,NO,2,,,1
1169966,8b2d5e2cfd7feebd70a8aef3d6ab009d31673a45,DAKAR,K > 24 month,15500.0,30.0,16003.0,5334.0,33.0,0.0,7.0,212.0,69.0,,,NO,57,All-net 500F=2000F;5d,15.0,0
2144145,fecfc85dc97836811a63005d6ae54de0b1e0496d,SAINT-LOUIS,K > 24 month,1400.0,4.0,1401.0,467.0,6.0,569.0,0.0,13.0,,,,NO,16,"Data:490F=1GB,7d",1.0,0
329635,273f41cdb65a8cb785e37fda2bf565570464fef6,DAKAR,K > 24 month,750.0,4.0,699.0,233.0,8.0,18.0,,4.0,0.0,,,NO,9,"Data: 200 F=100MB,24H",1.0,0
16667,01fefa78a23490d2f7d9b68ea149979ac9feb548,DAKAR,K > 24 month,15500.0,9.0,16461.0,5487.0,14.0,29621.0,484.0,483.0,12.0,,,NO,59,"Data:1000F=2GB,30d",5.0,0
1105992,838b228a583b6c8c87ffd09aa420bb9c0dfce10d,,K > 24 month,9000.0,23.0,10001.0,3334.0,26.0,5050.0,985.0,184.0,5.0,,,NO,60,Mixt 250F=Unlimited_call24H,20.0,0
1545152,b799a5318936ab2c2dbc05798a8f5f65c6ac727e,DAKAR,K > 24 month,8000.0,26.0,7926.0,2642.0,38.0,7110.0,10.0,28.0,0.0,0.0,,NO,53,"Data:490F=1GB,7d",7.0,0
1237864,932e89e2d2e1cbd1e5aaa7b7257e58a3db38052d,,K > 24 month,,,14.0,5.0,1.0,,,,0.0,,,NO,25,,,0
1884380,dff25bf0bb17e7651ca96666a5cf913509c73316,DAKAR,K > 24 month,,,,,,0.0,,,,,,NO,7,,,0
830182,62b474a6849a1c0871adee527560edd77affbc9c,,K > 24 month,,,,,,0.0,0.0,,,,,NO,8,,,1
735702,57714cd5c4a8434641256d4cd0601007a4474131,THIES,K > 24 month,4500.0,9.0,4950.0,1650.0,11.0,0.0,175.0,116.0,56.0,,,NO,59,All-net 500F=2000F;5d,6.0,0
1814245,d79b52dc458fed5acb58583978baf4742a91ab6e,,K > 24 month,,,,,,7.0,,,,,,NO,27,,,1
1812653,d769e6c440d3c5130708f0c18caaf450689f282c,KAOLACK,K > 24 month,1150.0,3.0,1148.0,383.0,6.0,4.0,128.0,,2.0,,2.0,NO,57,VAS(IVR_Radio_Daily),1.0,0
2043620,f2de49cd7fae1a7988de71f23f209bf754f615d9,,K > 24 month,,,,,,144.0,,,,,,NO,1,,,1
1316884,9c8c3f77d37b5e7d93b69f6d4d9adb580f83d52a,DAKAR,K > 24 month,16000.0,29.0,16001.0,5334.0,31.0,5604.0,516.0,256.0,85.0,,,NO,62,MIXT:500F= 2500F on net _2500F off net;2d,26.0,0
1491151,b137358500434f0edbf7db9a69bcfaef6bfff97b,DAKAR,J 21-24 month,,,,,,0.0,,,,,,NO,19,,,0
1512061,b3b2ab2cb38a9185f6c41cda851e6faae155b6ff,,K > 24 month,1000.0,1.0,,,,,,,,,,NO,1,,,0
1402174,a6b0b4d2246aaee5e5e67b70ff22f595f7a793c9,THIES,K > 24 month,7000.0,14.0,7000.0,2333.0,14.0,0.0,160.0,326.0,63.0,,,NO,54,Jokko_Daily,14.0,0
160521,13239ea297113e73a0d7fce8528692b29ac4e7d3,THIES,K > 24 month,1500.0,2.0,1502.0,501.0,3.0,17.0,4.0,0.0,13.0,,,NO,11,"Data:1000F=2GB,30d",1.0,0
1389286,a52a6917ce86b0c2673f5ff2eb8ee2cf9e621f9c,THIES,K > 24 month,20100.0,19.0,21601.0,7200.0,25.0,40746.0,50.0,70.0,0.0,,79.0,NO,57,"Data:1000F=5GB,7d",10.0,0
255459,1e705fe3f00399ae637674819d7b5b50235dbc97,DAKAR,K > 24 month,11000.0,21.0,11000.0,3667.0,21.0,0.0,32.0,295.0,31.0,,,NO,58,All-net 500F=2000F;5d,21.0,0
1055612,7d88fbc371f7876e414a1f82352a681026d3f4d6,,K > 24 month,,,,,,,,,,,,NO,10,,,1
1449289,ac43c3fcea3281a6c979090d682a5f3bd338cb34,LOUGA,K > 24 month,16500.0,28.0,15996.0,5332.0,34.0,,5780.0,20.0,67.0,3.0,,NO,59,On-net 500F_FNF;3d,24.0,0
1642143,c320b21d125cc48035db9eb50f1834b7eb2c3803,,K > 24 month,,,,,,,,,,,,NO,7,,,0
1666098,c5f9eb463d87dd8b767bc6ee34dc689a491831a6,TAMBACOUNDA,K > 24 month,7500.0,10.0,7499.0,2500.0,13.0,,129.0,100.0,13.0,,,NO,47,All-net 500F=2000F;5d,10.0,0
1795596,d564ebd0f614f642cca07b67aa015eba8a18ded9,KAOLACK,K > 24 month,700.0,2.0,700.0,233.0,2.0,0.0,27.0,6.0,,,,NO,51,All-net 500F=2000F;5d,1.0,0
2077362,f6df7542617000d090eba3f2ba171830b3bd201a,THIES,K > 24 month,1000.0,1.0,1000.0,333.0,1.0,,33.0,,,,,NO,39,On-net 1000F=10MilF;10d,1.0,0
